id,id_incident,date,weekday,time,shift,type,officers_required,location,police,police_weight,police_action,Police_action_weight,injury,injury_weight,damage,damage_weight,workplace_violen,woekplace_violence_Weight,assault_weight,officers_weighted,assault,officers_total,severity
9123,150176,7/11/2015,7,12:05:00 AM,3,24 Theft Personal,2,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9124,150177,7/11/2015,7,9:25:00 PM,2,32 Other,1,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9125,150178,7/14/2015,3,12:55:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9126,150179,7/15/2015,4,2:30:00 PM,2,21 Suspicious Person,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9127,150180,7/16/2015,5,12:20:00 AM,3,21 Suspicious Person,2,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9128,150181,7/17/2015,6,2:55:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
9129,150182,7/18/2015,7,6:40:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9131,150184,7/20/2015,2,8:31:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9130,150183,7/20/2015,2,6:03:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9132,150185,7/21/2015,3,9:30:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
9133,150186,7/22/2015,4,11:30:00 AM,1,24 Theft Personal,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9134,150187,7/23/2015,5,9:35:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9136,150189,7/23/2015,5,9:29:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9135,150188,7/23/2015,5,10:35:00 AM,1,19 Show Of Force - HEB,1,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,2,med
9137,150190,7/24/2015,6,12:01:00 AM,3,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,1,low
9138,150191,7/24/2015,6,12:46:00 AM,3,19 Show Of Force - HEB,1,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,1,low
9139,150192,7/24/2015,6,2:53:00 AM,3,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9140,150193,7/24/2015,6,6:21:00 AM,1,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9142,150195,7/24/2015,6,6:00:00 PM,2,33 Suspicious Actions,2,Main,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9143,150196,7/24/2015,6,7:06:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9144,150197,7/24/2015,6,8:12:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9141,150194,7/24/2015,6,10:33:00 AM,1,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,1,low
9145,150198,7/25/2015,7,2:35:00 AM,3,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9146,150199,7/25/2015,7,3:30:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,1.35,FALSE,2,med
9147,150200,7/27/2015,2,9:24:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9148,150201,7/28/2015,3,6:30:00 AM,1,32 Other,1,Main,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1.5,FALSE,1,low
9149,150202,7/28/2015,3,11:15:00 AM,1,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9152,150205,7/29/2015,4,8:59:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9150,150203,7/29/2015,4,8:00:00 AM,1,19 Show Of Force - HEB,1,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9151,150204,7/29/2015,4,9:35:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9153,150206,7/30/2015,5,9:15:00 AM,1,28 Vehicle Accident,2,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9154,150207,8/2/2015,1,7:19:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9155,150208,8/3/2015,2,12:50:00 PM,1,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9156,150209,8/4/2015,3,1:25:00 PM,1,28 Vehicle Accident,2,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9157,150210,8/4/2015,3,7:40:00 PM,2,10 Code White - HEB,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9158,150211,8/4/2015,3,10:30:00 PM,3,19 Show Of Force - HEB,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9159,150212,8/6/2015,5,8:37:00 AM,1,32 Other,1,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9160,150213,8/7/2015,6,10:53:00 AM,1,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9161,150214,8/8/2015,7,1:58:00 PM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9162,150215,8/9/2015,1,12:43:00 PM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9163,150216,8/10/2015,2,1:11:00 PM,1,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9179,150219,8/11/2015,3,5:10:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9164,150217,8/11/2015,3,2:08:00 AM,3,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,1,low
9165,150218,8/11/2015,3,4:06:00 AM,3,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9181,150221,8/11/2015,3,1:50:00 PM,1,01 Assault,2,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1.25,4.55625,TRUE,2,med
9182,150222,8/11/2015,3,10:00:00 AM,1,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9180,150220,8/11/2015,3,7:33:00 AM,1,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9183,150223,8/11/2015,3,2:05:00 PM,2,41 Burglary of Motor Vehicle,2,Fitness Center,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9184,150224,8/12/2015,4,7:25:00 PM,2,39 Elevator Entrapment/Hazard,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9185,150225,8/13/2015,5,4:43:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
9186,150226,8/14/2015,6,6:30:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9187,150227,8/15/2015,7,1:45:00 PM,1,24 Theft Personal,2,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9188,150228,8/15/2015,7,4:55:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9189,150229,8/15/2015,7,4:07:00 PM,2,28 Vehicle Accident,2,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9190,150230,8/17/2015,2,8:21:00 AM,1,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9191,150231,8/18/2015,3,11:30:00 PM,3,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9192,150232,8/19/2015,4,1:00:00 PM,1,10a Code White - Springwood,2,Springwood,YES,1.5,Physical,1.35,FALSE,1,TRUE,1.15,TRUE,1.35,1.25,7.85953125,TRUE,3,high
9193,150233,8/20/2015,5,8:32:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9194,150234,8/21/2015,6,8:40:00 AM,1,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9195,150235,8/21/2015,6,8:30:00 PM,2,12 Disorderly,2,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9196,150236,8/21/2015,6,7:59:00 PM,2,10a Code White - Springwood,2,Springwood,YES,1.5,Physical,1.35,FALSE,1,TRUE,1.15,FALSE,1,1,4.6575,FALSE,2,med
9198,150238,8/22/2015,7,7:29:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9197,150237,8/22/2015,7,3:53:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9199,150239,8/23/2015,1,2:00:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9200,150240,8/23/2015,1,6:00:00 PM,2,12 Disorderly,2,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9201,150241,8/23/2015,1,7:15:00 PM,2,12 Disorderly,2,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,1,low
9202,150242,8/23/2015,1,8:05:00 PM,2,22 Suspicious Vehicle,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9203,150243,8/24/2015,2,5:45:00 PM,2,32 Other,1,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9204,150244,8/25/2015,3,7:00:00 AM,1,23 Theft Hospital,2,Hospital Grounds,YES,1.5,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9205,150245,8/25/2015,3,7:31:00 PM,2,15 Injury Report,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9206,150246,8/26/2015,4,11:05:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9207,150247,8/26/2015,4,6:15:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9208,150248,8/27/2015,5,7:40:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9209,150249,8/27/2015,5,8:08:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9211,150251,8/28/2015,6,5:15:00 PM,2,33 Suspicious Actions,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9210,150250,8/28/2015,6,2:12:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,2.97,FALSE,1,low
9212,150252,8/29/2015,7,10:10:00 AM,1,28 Vehicle Accident,2,Fitness Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9213,150253,8/29/2015,7,3:35:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9218,150254,8/29/2015,7,3:29:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9221,150257,8/30/2015,1,8:14:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9219,150255,8/30/2015,1,2:50:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,1,low
9220,150256,8/30/2015,1,6:15:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9222,150258,8/31/2015,2,12:05:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9224,150260,9/1/2015,3,2:25:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9225,150261,9/1/2015,3,3:00:00 PM,2,05 Code Red,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9223,150259,9/1/2015,3,9:25:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9226,150262,9/1/2015,3,5:07:00 PM,2,28 Vehicle Accident,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9227,150263,9/1/2015,3,7:55:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9228,150264,9/2/2015,4,1:20:00 PM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9229,150265,9/2/2015,4,10:23:00 PM,3,37 Security Breach,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9230,150266,9/3/2015,5,2:12:00 AM,3,10 Code White - HEB,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9231,150267,9/3/2015,5,12:10:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9232,150268,9/4/2015,6,10:10:00 PM,3,16 Panic Button,3,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9233,150269,9/6/2015,1,12:25:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9234,150270,9/6/2015,1,1:40:00 PM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9235,150271,9/7/2015,2,10:28:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9236,150272,9/7/2015,2,8:10:00 AM,1,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9237,150273,9/7/2015,2,2:49:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9238,150274,9/8/2015,3,3:19:00 PM,2,19 Show Of Force - HEB,1,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9239,150275,9/8/2015,3,4:39:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9240,150276,9/8/2015,3,6:35:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9241,150277,9/9/2015,4,6:29:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9242,150278,9/9/2015,4,12:30:00 PM,1,32 Other ,1,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9243,150279,9/10/2015,5,3:45:00 PM,2,32 Other,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,1,low
9244,150280,9/10/2015,5,4:45:00 PM,2,35 Workplace Violence,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,TRUE,1.35,1,2.7,FALSE,4,high
9251,150281,9/11/2015,6,5:43:00 AM,3,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,TRUE,1.35,1,3.645,FALSE,2,med
9253,150283,9/11/2015,6,5:59:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,4,high
9254,150284,9/11/2015,6,6:40:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9255,150285,9/11/2015,6,7:59:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,1,low
9256,150286,9/11/2015,6,9:21:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
9252,150282,9/11/2015,6,3:20:00 PM,2,10 Code White - HEB,2,Womens Center,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9261,150291,9/13/2015,1,7:29:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,TRUE,1.15,FALSE,1,1,3.105,FALSE,2,med
9257,150287,9/13/2015,1,2:08:00 AM,3,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9258,150288,9/13/2015,1,6:06:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,1,low
9259,150289,9/13/2015,1,3:13:00 PM,2,10 Code White - HEB,2,Medical Office Building,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,1,low
9260,150290,9/13/2015,1,3:10:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9262,150292,9/14/2015,2,9:38:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9263,150293,9/14/2015,2,12:33:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9264,150294,9/14/2015,2,9:40:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9265,150295,9/14/2015,2,10:32:00 PM,3,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9266,150296,9/15/2015,3,4:40:00 AM,3,32 Other,1,Emergency Department,YES,1.5,N/A,1,FALSE,1,FALSE,1,TRUE,1.35,1,2.025,FALSE,1,low
9268,150298,9/15/2015,3,1:26:00 PM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9269,150299,9/15/2015,3,10:05:00 PM,3,12 Disorderly,2,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9267,150297,9/15/2015,3,6:31:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9271,150301,9/16/2015,4,5:17:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9272,150302,9/16/2015,4,5:42:00 PM,2,10a Code White - Springwood,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9270,150300,9/16/2015,4,7:11:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9276,150306,9/17/2015,5,6:14:00 PM,2,19a Show Of Force - Springwood ,1,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9273,150303,9/17/2015,5,11:24:00 AM,1,10a Code White - Springwood,2,Springwood,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,3,high
9274,150304,9/17/2015,5,11:36:00 AM,1,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9275,150305,9/17/2015,5,5:38:00 PM,2,32 Other,1,Medical Office Building,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9277,150307,9/20/2015,1,2:33:00 PM,2,10a Code White - Springwood,2,Springwood,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9279,150309,9/21/2015,2,6:21:00 PM,2,19a Show Of Force - Springwood ,1,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,3,high
9278,150308,9/21/2015,2,6:00:00 PM,2,19 Show Of Force - HEB,1,Emergency Department,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,1.1,FALSE,2,med
9280,150310,9/24/2015,5,11:51:00 AM,1,24 Theft Personal,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,2,med
9281,150311,9/24/2015,5,6:27:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,2,med
9283,150313,9/26/2015,7,9:22:00 PM,2,10 Code White - HEB,2,Main,NO,1,Physical,1.35,TRUE,1.2,FALSE,1,TRUE,1.35,1.25,5.4675,TRUE,1,low
9282,150312,9/26/2015,7,6:05:00 AM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9284,150314,9/27/2015,1,2:55:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,3,high
9285,150315,9/28/2015,2,11:00:00 PM,3,12 Disorderly,2,Main,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,3.3,FALSE,1,low
9286,150316,9/29/2015,3,8:28:00 AM,1,15 Injury Report,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,3,high
9287,150317,9/30/2015,4,12:27:00 PM,1,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,3,high
9288,150318,10/3/2015,7,3:45:00 PM,2,12 Disorderly,2,Emergency Department,NO,1,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,2.7,FALSE,2,med
9289,150319,10/3/2015,7,5:11:00 PM,2,28 Vehicle Accident,2,Hospital Grounds,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9290,150320,10/4/2015,1,11:25:00 AM,1,15 Injury Report,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9291,150321,10/4/2015,1,8:25:00 PM,2,09 Code Pink,3,Womens Center,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,3,FALSE,1,low
9292,150322,10/5/2015,2,6:16:00 PM,2,10 Code White - HEB,2,Main,NO,1,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,2.2,FALSE,2,med
9293,150323,10/6/2015,3,4:36:00 AM,3,12 Disorderly,2,Emergency Department,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,TRUE,1.35,1,4.455,FALSE,3,high
9294,150324,10/6/2015,3,12:10:00 PM,1,21 Suspicious Person,2,Main,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,2,FALSE,1,low
9295,150325,10/6/2015,3,7:00:00 PM,2,10 Code White - HEB,2,Springwood,YES,1.5,Verbal,1.1,FALSE,1,FALSE,1,FALSE,1,1,3.3,FALSE,4,high
9296,150326,10/8/2015,5,3:45:00 PM,2,32 Other,1,Emergency Department,NO,1,N/A,1,FALSE,1,FALSE,1,FALSE,1,1,1,FALSE,2,med
9297,150327,10/8/2015,5,11:16:00 PM,3,12 Disorderly,2,Emergency Department,YES,1.5,Physical,1.35,FALSE,1,FALSE,1,FALSE,1,1,4.05,FALSE,2,med
